qa_status,readiness_score,recommended_action,name,current_brand,proposed_brand,sku,ean,price_czk,current_category,proposed_category,category_confidence,current_form,proposed_form,form_confidence,active_ingredients_suggested,target_groups_suggested,diet_flags_suggested,critical_issues,warnings,vitar_url,nasevitaminy_url,cross_source_recoverable_fields,url
separate_review,37,separate_vitar_sport_review,Energetické tyčinky,Vitar,Enervit,EN1128,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Neurčeno,low,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, missing_form, category_recommended_change, missing_need_states",https://www.vitar.cz/energeticke-tycinky/,,,https://www.vitar.cz/energeticke-tycinky/
separate_review,47,separate_vitar_sport_review,Kompresní bandáže,Vitar,Vitar,RB007,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-bandaze/,,,https://www.vitar.cz/kompresni-bandaze/
separate_review,47,separate_vitar_sport_review,Kompresní kraťasy,Vitar,Vitar,RB006,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-kratasy/,,,https://www.vitar.cz/kompresni-kratasy/
separate_review,47,separate_vitar_sport_review,Kompresní lýtkové návleky,Vitar,ROYAL BAY,RB002,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-lytkove-navleky/,,,https://www.vitar.cz/kompresni-lytkove-navleky/
separate_review,47,separate_vitar_sport_review,Kompresní pažní návleky,Vitar,ROYAL BAY,RB004,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-pazni-navleky/,,,https://www.vitar.cz/kompresni-pazni-navleky/
separate_review,47,separate_vitar_sport_review,Kompresní podkolenky,Vitar,ROYAL BAY,RB001,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-podkolenky/,,,https://www.vitar.cz/kompresni-podkolenky/
separate_review,47,separate_vitar_sport_review,Kompresní stehenní návleky,Vitar,Vitar,RB005,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/kompresni-stehenni-navleky/,,,https://www.vitar.cz/kompresni-stehenni-navleky/
separate_review,37,separate_vitar_sport_review,Proteinové tyčinky,Vitar,Enervit,EN97900,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Neurčeno,low,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, missing_form, category_recommended_change, missing_need_states",https://www.vitar.cz/proteinove-tycinky-enervit/,,,https://www.vitar.cz/proteinove-tycinky-enervit/
separate_review,47,separate_vitar_sport_review,Sportovní ponožky,Vitar,ROYAL BAY,RB003,,,Ostatní / nezařazeno,Sport / VITAR Sport SBU,medium,Neurčeno,Sportovní textil / komprese,medium,,sport,,separate_vitar_sport_review,"missing_ean, missing_price, form_inferred_needs_check, category_recommended_change, missing_need_states",https://www.vitar.cz/sportovni-ponozky/,,,https://www.vitar.cz/sportovni-ponozky/
ready,88,keep_in_main_pim,Vitamin B12 - bez cukru,Vitar,Vitar,41300004,8595011146462,32.9,Ostatní / nezařazeno,"Energie, stres, spánek",medium,Šumivé tablety,Šumivé tablety,high,,,bez cukru,,"category_recommended_change, missing_need_states",https://www.vitar.cz/vitamin-b12-bez-cukru/,https://www.nasevitaminy.cz/vitamin-b12-bez-cukru-20-4-eff-tbl,,https://www.nasevitaminy.cz/vitamin-b12-bez-cukru-20-4-eff-tbl
ready,88,keep_in_main_pim,Multivitamin - bez cukru - šumivé tablety,Vitar,Vitar,41300007,8595011104387,32.9,Sladidla,Imunita a nachlazení,medium,Šumivé tablety,Šumivé tablety,high,,,bez cukru,,"category_recommended_change, missing_need_states",https://www.vitar.cz/multivitamin-bez-cukru/,https://www.nasevitaminy.cz/multivitamin-bez-cukru,,https://www.nasevitaminy.cz/multivitamin-bez-cukru
ready,100,keep_in_main_pim,Vitamin C - bez cukru - šumivé tablety,Vitar,Vitar,41300006,8595011104356,32.9,Sladidla,Sladidla,medium,Šumivé tablety,Šumivé tablety,high,vitamin C,,bez cukru,,,https://www.vitar.cz/vitamin-c-bez-cukru/,https://www.nasevitaminy.cz/vitamin-c-bez-cukru,,https://www.nasevitaminy.cz/vitamin-c-bez-cukru
review,83,keep_in_main_pim,Vitar Koenzym Q10 (100 mg) + vitamin E + selen + thiamin,Vitar,Vitar,42300502,8595011140569,467.0,Srdce a oběh,Srdce a oběh,high,Neurčeno,Neurčeno,low,koenzym Q10,,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-koenzym-q10-100-mg-vitamin-e-selen-thiamin/,https://www.nasevitaminy.cz/vitar-koenzym-q10-100-mg-vitamin-e-selen-thiamin,form,https://www.nasevitaminy.cz/vitar-koenzym-q10-100-mg-vitamin-e-selen-thiamin
review,83,keep_in_main_pim,Vitar Koenzym Q10 (60 mg) + vitamin E + selen + thiamin,Vitar,Vitar,42300501,8595011140545,295.2,Srdce a oběh,Srdce a oběh,high,Neurčeno,Neurčeno,low,koenzym Q10,,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-koenzym-q10-60-mg-vitamin-e-selen-thiamin/,https://www.nasevitaminy.cz/vitar-koenzym-q10-60-mg-vitamin-e-selen-thiamin,form,https://www.nasevitaminy.cz/vitar-koenzym-q10-60-mg-vitamin-e-selen-thiamin
review,83,keep_in_main_pim,Vitar EKO Hořčík Aquamin Mg,Vitar Eko,Vitar Eko,42300401,8595011138016,165.0,Hořčík a minerály,Hořčík a minerály,high,Neurčeno,Neurčeno,low,hořčík,,eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-horcik-aquamin-mg/,https://www.nasevitaminy.cz/vitar-eko-horcik-aquamin-mg,form,https://www.nasevitaminy.cz/vitar-eko-horcik-aquamin-mg
review,83,keep_in_main_pim,Vitar EKO Vitamin D3 1000 IU,Vitar Eko,Vitar Eko,42300409,8595011141658,194.0,Hořčík a minerály,Hořčík a minerály,medium,Neurčeno,Neurčeno,low,"vápník, vitamin D3","děti, sport",eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-vitamin-d3/,https://www.nasevitaminy.cz/vitar-eko-vitamin-d3-1000-iu,form,https://www.nasevitaminy.cz/vitar-eko-vitamin-d3-1000-iu
review,83,keep_in_main_pim,Vitar EKO Hlíva ústřičná,Vitar Eko,Vitar Eko,42300413,8595011143294,174.0,Imunita a nachlazení,Imunita a nachlazení,high,Neurčeno,Neurčeno,low,"vitamin C, rakytník",,eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-hliva-ustricna/,https://www.nasevitaminy.cz/vitar-eko-hliva-ustricna,form,https://www.nasevitaminy.cz/vitar-eko-hliva-ustricna
review,83,keep_in_main_pim,Vitar EKO Probiotika forte,Vitar Eko,Vitar Eko,42300402,8595011138047,136.0,Imunita a nachlazení,Imunita a nachlazení,medium,Neurčeno,Neurčeno,low,"vitamin C, probiotika",,eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-probiotika-forte/,https://www.nasevitaminy.cz/vitar-eko-probiotika-forte,form,https://www.nasevitaminy.cz/vitar-eko-probiotika-forte
ready,93,keep_in_main_pim,Vitar EKO Vitamin C 500 mg,Vitar Eko,Vitar Eko,42300404,8595011138184,184.0,Imunita a nachlazení,Imunita a nachlazení,high,Neurčeno,Kapsle,medium,"vitamin C, rakytník",,eko/natural,,"form_inferred_needs_check, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-vitamin-c-500-mg/,https://www.nasevitaminy.cz/vitar-eko-vitamin-c-500-mg,form,https://www.nasevitaminy.cz/vitar-eko-vitamin-c-500-mg
review,79,keep_in_main_pim,Vitar EKO Kolagen forte,Vitar Eko,Vitar Eko,42300400,8595011137989,194.0,Klouby a pohyb,Klouby a pohyb,high,Neurčeno,Neurčeno,low,kolagen,,eko/natural,,"missing_form, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-kolagen-forte/,https://www.nasevitaminy.cz/vitar-eko-kolagen-forte,form,https://www.nasevitaminy.cz/vitar-eko-kolagen-forte
review,71,keep_in_main_pim,Vitar EKO B-komplex forte,Vitar Eko,Vitar Eko,42300403,8595011138153,99.0,Trávení a detox,"Energie, stres, spánek",medium,Neurčeno,Neurčeno,low,,,eko/natural,,"missing_form, category_recommended_change, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-b-komplex-forte/,https://www.nasevitaminy.cz/vitar-eko-b-komplex-forte,form,https://www.nasevitaminy.cz/vitar-eko-b-komplex-forte
review,83,keep_in_main_pim,Vitar EKO Betakaroten,Vitar Eko,Vitar Eko,42300408,8595011141672,176.0,Trávení a detox,Trávení a detox,medium,Neurčeno,Neurčeno,low,,,eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-betakaroten/,https://www.nasevitaminy.cz/vitar-eko-betakaroten,form,https://www.nasevitaminy.cz/vitar-eko-betakaroten
review,83,keep_in_main_pim,Vitar EKO Detox silná dávka,Vitar Eko,Vitar Eko,42300405,8595011138214,194.0,Trávení a detox,Trávení a detox,high,Neurčeno,Neurčeno,low,,,eko/natural,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-detox-silna-davka/,https://www.nasevitaminy.cz/vitar-eko-detox-silna-davka,form,https://www.nasevitaminy.cz/vitar-eko-detox-silna-davka
ready,96,keep_in_main_pim,Vitar EKO Ginkgo biloba + zelený čaj,Vitar Eko,Vitar Eko,42300418,8595011148886,176.0,Trávení a detox,Trávení a detox,medium,Kapsle,Kapsle,high,ginkgo,,eko/natural,,missing_need_states,,https://www.nasevitaminy.cz/vitar-ginkgo-biloba-zel-caj-60-kapsli-eko,,https://www.nasevitaminy.cz/vitar-ginkgo-biloba-zel-caj-60-kapsli-eko
ready,90,keep_in_main_pim,Vitar EKO Ginkgo biloba forte + zelený čaj,Vitar Eko,Vitar Eko,42300418,8595011140217,,Trávení a detox,Trávení a detox,medium,Kapsle,Kapsle,high,ginkgo,,eko/natural,,"missing_price, missing_need_states",https://www.vitar.cz/vitar-eko-ginkgo-biloba/,,,https://www.vitar.cz/vitar-eko-ginkgo-biloba/
review,79,keep_in_main_pim,Vitar EKO Kurkuma + ostropestřec mariánský,Vitar Eko,Vitar Eko,42300415,8595011143553,262.0,Trávení a detox,Trávení a detox,high,Neurčeno,Neurčeno,low,,zvířata,eko/natural,,"missing_form, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-eko-kurkuma-ostropestrec-mariansky/,https://www.nasevitaminy.cz/vitar-eko-kurkuma-ostropestrec-mariansky,form,https://www.nasevitaminy.cz/vitar-eko-kurkuma-ostropestrec-mariansky
review,83,keep_in_main_pim,Vitar Kids Multi želé DUOPACK,Vitar Kids,Vitar Kids,44000105,8595011147056,215.2,Děti,Imunita a nachlazení,medium,Neurčeno,Tablety,medium,,děti,,,"form_inferred_needs_check, category_recommended_change, missing_need_states",,https://www.nasevitaminy.cz/vitar-kids-multi-zele-duopack-2-x-50-zele,,https://www.nasevitaminy.cz/vitar-kids-multi-zele-duopack-2-x-50-zele
review,81,keep_in_main_pim,Vitar Kids Multivitamin,Vitar Kids,Vitar Kids,44000115,8595011143102,79.0,Děti,Imunita a nachlazení,medium,Neurčeno,Šumivé tablety,medium,,děti,,,"form_inferred_needs_check, category_recommended_change, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-kids-multivitamin/,https://www.nasevitaminy.cz/vitar-kids-multivitamin,form,https://www.nasevitaminy.cz/vitar-kids-multivitamin
review,81,keep_in_main_pim,Vitar Kids Multivitamin + kolostrum,Vitar Kids,Vitar Kids,44000107,8595011143089,169.0,Děti,Imunita a nachlazení,medium,Neurčeno,Tablety,medium,,děti,,,"form_inferred_needs_check, category_recommended_change, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-kids-multivitamin-kolostrum/,https://www.nasevitaminy.cz/vitar-kids-multivitamin-kolostrum,form,https://www.nasevitaminy.cz/vitar-kids-multivitamin-kolostrum
ready,92,keep_in_main_pim,Vitar Kids Multivitamin + kolostrum DUOPACK,Vitar Kids,Vitar Kids,44000106,8595011147070,215.2,Děti,Imunita a nachlazení,medium,Tablety,Tablety,high,"vitamin C, vitamin D3",děti,,,category_recommended_change,,https://www.nasevitaminy.cz/vitar-kids-multi-kolostr-um-duopack-2-x-45-tbl,,https://www.nasevitaminy.cz/vitar-kids-multi-kolostr-um-duopack-2-x-45-tbl
ready,93,keep_in_main_pim,Vitar Kids Omega 3 + vitaminy D3 a E,Vitar Kids,Vitar Kids,44000101,8595011143041,329.0,Děti,Děti,medium,Neurčeno,Kapsle,medium,"vitamin D3, omega-3",děti,,,"form_inferred_needs_check, missing_info_available_on_other_source",https://www.vitar.cz/vitar-kids-omega-3-vitaminy-d3-a-e/,https://www.nasevitaminy.cz/vitar-kids-omega-3-vitaminy-d3-a-e,form,https://www.nasevitaminy.cz/vitar-kids-omega-3-vitaminy-d3-a-e
ready,100,keep_in_main_pim,Vitar Kids Probiotika,Vitar Kids,Vitar Kids,44000110,8595011147223,127.2,Děti,Děti,medium,Stick pack,Stick pack,high,probiotika,děti,eko/natural,,,https://www.vitar.cz/vitar-kids-probiotika/,https://www.nasevitaminy.cz/vitar-kids-probiotika-20-stick,,https://www.nasevitaminy.cz/vitar-kids-probiotika-20-stick
ready,88,keep_in_main_pim,Vitar Kids Multivitamin želé,Vitar Kids,Vitar Kids,44000108,8595011143065,169.0,Hořčík a minerály,Imunita a nachlazení,medium,Nápoj,Nápoj,high,,děti,,,"category_recommended_change, missing_need_states",https://www.vitar.cz/vitar-kids-multivitamin-zele/,https://www.nasevitaminy.cz/vitar-kids-multivitamin-zele,,https://www.nasevitaminy.cz/vitar-kids-multivitamin-zele
ready,96,keep_in_main_pim,Vitar Kids Betaglukany + D3,Vitar Kids,Vitar Kids,44000112,8595011148169,199.0,Imunita a nachlazení,Imunita a nachlazení,high,Tablety,Tablety,high,"vitamin D3, rakytník, betaglukan",děti,,,missing_need_states,https://www.vitar.cz/vitar-kids-betaglukan-multivitamin/,https://www.nasevitaminy.cz/vitar-kids-betaglukany-d3-60-tbl-doza,,https://www.nasevitaminy.cz/vitar-kids-betaglukany-d3-60-tbl-doza
ready,92,keep_in_main_pim,Vitar Kings LIPOMAGNE + B komplex,Vitar Kings,Vitar Kings,42201032,8595011148220,389.0,Srdce a oběh,"Energie, stres, spánek",medium,Kapsle,Kapsle,high,hořčík,muži,eko/natural,,category_recommended_change,https://www.vitar.cz/vitar-kings-lipomagne-b-komplex/,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-60-cps-blistr,,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-60-cps-blistr
ready,92,keep_in_main_pim,Vitar Kings LIPOMAGNE + B komplex sypká směs,Vitar Kings,Vitar Kings,43201001,8595011148534,151.2,Srdce a oběh,"Energie, stres, spánek",medium,Stick pack,Stick pack,high,,muži,,,category_recommended_change,https://www.vitar.cz/vitar-kings-lipomagne-b-komplex-stick-pack/,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-20-stick,,https://www.nasevitaminy.cz/vitar-kings-lipomagne-b-komplex-20-stick
ready,100,keep_in_main_pim,Vyprošťovák Active - šumivé tablety,Vyprošťovák,Vyprošťovák,41200033,8595011133660,59.9,Vyprošťovák,Vyprošťovák,high,Šumivé tablety,Šumivé tablety,high,vitamin C,,,,,https://www.vitar.cz/vyprostovak-active/,https://www.nasevitaminy.cz/vyprostovak-active,,https://www.nasevitaminy.cz/vyprostovak-active
ready,89,keep_in_main_pim,Vyprošťovák Forte,Vyprošťovák,Vyprošťovák,43200015,8595011133509,7.9,Vyprošťovák,Vyprošťovák,high,Neurčeno,Nápoj,medium,,,,,"form_inferred_needs_check, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vyprostovak-forte/,https://www.nasevitaminy.cz/vyprostovak-forte,form,https://www.nasevitaminy.cz/vyprostovak-forte
ready,96,keep_in_main_pim,Vyprošťovák Restart - šumivé tablety,Vyprošťovák,Vyprošťovák,41200010,8595011105421,59.9,Vyprošťovák,Vyprošťovák,high,Šumivé tablety,Šumivé tablety,high,,,,,missing_need_states,https://www.vitar.cz/vyprostovak-restart-1382/,https://www.nasevitaminy.cz/vyprostovak-restart,,https://www.nasevitaminy.cz/vyprostovak-restart
review,83,keep_in_main_pim,eMVe Hořčík + vitamin C a B6,eMVe,eMVe,42300201,8595011113549,36.9,Hořčík a minerály,Hořčík a minerály,high,Neurčeno,Neurčeno,low,"vitamin C, hořčík",,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/emve-horcik-vitamin-c-a-b6/,https://www.nasevitaminy.cz/emve-horcik-vitamin-c-a-b6,form,https://www.nasevitaminy.cz/emve-horcik-vitamin-c-a-b6
review,83,keep_in_main_pim,eMVe Magnézium,eMVe,eMVe,42300209,8595011135176,21.9,Hořčík a minerály,Hořčík a minerály,medium,Neurčeno,Neurčeno,low,"hořčík, zinek, vápník, vitamin D3",,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/emve-vapnik-horcik-zinek-vitaminy-c-d3-a-k1/,https://www.nasevitaminy.cz/emve-vapnik-horcik-zinek-vitaminy-c-d3-a-k1,form,https://www.nasevitaminy.cz/emve-vapnik-horcik-zinek-vitaminy-c-d3-a-k1
review,79,keep_in_main_pim,eMVe Magnézium 200 mg + B6,eMVe,eMVe,42300204,8595011128482,21.9,Hořčík a minerály,Hořčík a minerály,medium,Neurčeno,Neurčeno,low,hořčík,,,,"missing_form, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/emve-magnezium-200-mg-b6/,https://www.nasevitaminy.cz/emve-magnezium-200-mg-b6,form,https://www.nasevitaminy.cz/emve-magnezium-200-mg-b6
review,79,keep_in_main_pim,eMVe Multivitamin,eMVe,eMVe,42300205,8595011128406,8.8,Imunita a nachlazení,Imunita a nachlazení,medium,Neurčeno,Neurčeno,low,,,,,"missing_form, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/emve-multivitamin/,https://www.nasevitaminy.cz/emve-multivitamin,form,https://www.nasevitaminy.cz/emve-multivitamin
review,83,keep_in_main_pim,eMVe Vitamin C,eMVe,eMVe,42300203,8595011113518,36.9,Imunita a nachlazení,Imunita a nachlazení,medium,Neurčeno,Neurčeno,low,vitamin C,,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/emve-vitamin-c/,https://www.nasevitaminy.cz/emve-vitamin-c,form,https://www.nasevitaminy.cz/emve-vitamin-c
review,83,keep_in_main_pim,eMVe Vitamin C,eMVe,eMVe,42300206,8595011128451,21.9,Imunita a nachlazení,Imunita a nachlazení,medium,Neurčeno,Neurčeno,low,vitamin C,,,,"missing_form, missing_info_available_on_other_source",https://www.vitar.cz/emve-vitamin-c-180-mg/,https://www.nasevitaminy.cz/emve-vitamin-c-180-mg,form,https://www.nasevitaminy.cz/emve-vitamin-c-180-mg
review,79,keep_in_main_pim,eMVe Multivita,eMVe,eMVe,42300202,8595011113389,36.9,Srdce a oběh,Srdce a oběh,high,Neurčeno,Neurčeno,low,koenzym Q10,,,,"missing_form, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/emve-multivita/,https://www.nasevitaminy.cz/emve-multivita,form,https://www.nasevitaminy.cz/emve-multivita
separate_review,75,separate_veterinae,VITAR Veterinae ArtiVit Pegas Forte 7,Vitar Veterinae,Vitar Veterinae,50301016,8595011134643,1299.0,Klouby a pohyb,Klouby a pohyb,high,Neurčeno,Prášek / sypká směs,medium,,zvířata,,,"form_inferred_needs_check, missing_need_states, missing_info_available_on_other_source",https://www.vitar.cz/vitar-veterinae-artivit-pegas-forte-7/,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-forte-7-700g,form,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-forte-7-700g
separate_review,75,separate_veterinae,VITAR Veterinae Artivit sirup 1000 ml,Vitar Veterinae,Vitar Veterinae,50301012,8595011130584,999.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-1000ml,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-1000ml
separate_review,75,separate_veterinae,VITAR Veterinae Artivit sirup 200 ml,Vitar Veterinae,Vitar Veterinae,50301001,8595011125429,329.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-200-ml-2,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-200-ml-2
separate_review,75,separate_veterinae,VITAR Veterinae Balíček ArtiVit sirup 500 ml + cestovní miska ZDARMA,Vitar Veterinae,Vitar Veterinae,50303031,8595011146905,599.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,,,https://www.nasevitaminy.cz/balicek-artivit-sir-500-ml-cestovni-miska-2,,https://www.nasevitaminy.cz/balicek-artivit-sir-500-ml-cestovni-miska-2
separate_review,75,separate_veterinae,VITAR Veterinae balíček Artivit sirup + DentOn + Lososový olej,Vitar Veterinae,Vitar Veterinae,50303021,8595011144406,999.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,,,https://www.nasevitaminy.cz/balicek-artivit-sir-1000-ml-denton100g-losos-olej-2,,https://www.nasevitaminy.cz/balicek-artivit-sir-1000-ml-denton100g-losos-olej-2
separate_review,75,separate_veterinae,VITAR Veterinae balíček Artivit sirup 200 ml + DentOn 50 g,Vitar Veterinae,Vitar Veterinae,50303001,8595011137309,329.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,,,https://www.nasevitaminy.cz/balicek-artivit-sirup-200-denton-50,,https://www.nasevitaminy.cz/balicek-artivit-sirup-200-denton-50
separate_review,75,separate_veterinae,VITAR Veterinae balíček Artivit sirup 500 ml + Lososový olej 200 ml,Vitar Veterinae,Vitar Veterinae,50303020,8595011144390,599.0,Klouby a pohyb,Klouby a pohyb,high,Sirup / elixír,Sirup / elixír,high,,zvířata,,,,,https://www.nasevitaminy.cz/balicek-artivit-sirup500-ml-lososovy-olej-200-ml,,https://www.nasevitaminy.cz/balicek-artivit-sirup500-ml-lososovy-olej-200-ml
separate_review,75,separate_veterinae,Vitar Veterinae ArtiVit Pegas MSM,Vitar Veterinae,Vitar Veterinae,50301015,8595011132366,829.0,Klouby a pohyb,Klouby a pohyb,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,eko/natural,,missing_need_states,https://www.vitar.cz/vitar-veterinae-artivit-pegas-msm/,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-msm-smes-720g,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-pegas-msm-smes-720g
separate_review,75,separate_veterinae,Vitar Veterinae Artivit Forte sypká směs / 70 g,Vitar Veterinae,Vitar Veterinae,50301003,8595011125467,229.0,Klouby a pohyb,Klouby a pohyb,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-70-g,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-70-g
separate_review,75,separate_veterinae,Vitar Veterinae Artivit Forte sypká směs /400g,Vitar Veterinae,Vitar Veterinae,50301004,8595011125481,439.6,Klouby a pohyb,Klouby a pohyb,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-400g,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-400g
separate_review,75,separate_veterinae,Vitar Veterinae Artivit Forte sypká směs/600g,Vitar Veterinae,Vitar Veterinae,50301005,8595011125504,1399.0,Klouby a pohyb,Klouby a pohyb,high,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-600g,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-forte-sypka-smes-600g
separate_review,75,separate_veterinae,VITAR Veterinae Artivit sirup 500 ml,Vitar Veterinae,Vitar Veterinae,50301002,8595011125443,239.6,Veterinae a zvířata,Veterinae a zvířata,medium,Sirup / elixír,Sirup / elixír,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-500-ml-2,,https://www.nasevitaminy.cz/vitar-veterinae-artivit-sirup-500-ml-2
separate_review,75,separate_veterinae,VITAR Veterinae DentON sypká směs 100 g,Vitar Veterinae,Vitar Veterinae,50301014,8595011131864,369.0,Veterinae a zvířata,Veterinae a zvířata,medium,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-100g,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-100g
separate_review,75,separate_veterinae,VITAR Veterinae DentON sypká směs 50 g,Vitar Veterinae,Vitar Veterinae,50301013,8595011131840,239.0,Veterinae a zvířata,Veterinae a zvířata,medium,Prášek / sypká směs,Prášek / sypká směs,high,,zvířata,,,missing_need_states,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-50g,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-50g
separate_review,75,separate_veterinae,VITAR Veterinae GasterON SYMBIO,Vitar Veterinae,Vitar Veterinae,50301018,8595011144536,599.0,Veterinae a zvířata,Veterinae a zvířata,medium,Neurčeno,Neurčeno,low,,zvířata,eko/natural,,missing_form,https://www.vitar.cz/vitar-veterinae-gasteron-symbio/,https://www.nasevitaminy.cz/vitar-veterinae-gasteron-symbio-28-g-doza,,https://www.nasevitaminy.cz/vitar-veterinae-gasteron-symbio-28-g-doza
separate_review,75,separate_veterinae,VITAR Veterinae Konopný olej,Vitar Veterinae,Vitar Veterinae,00000026,,,Veterinae a zvířata,Veterinae a zvířata,high,Neurčeno,Olej,medium,omega-3,zvířata,,,"missing_ean, missing_price, form_inferred_needs_check, missing_need_states",https://www.vitar.cz/vitar-veterinae-konopny-olej/,,,https://www.vitar.cz/vitar-veterinae-konopny-olej/
