id,name,brand,sku,ean,category,form,price_czk,vitar,nasevitaminy,ceskevitaminy,vitar_url,nasevitaminy_url,ceskevitaminy_url,recommendation,recommendation_reason,source_count,has_conflict
prd_64aff3629c7c,VITAR Veterinae DentON sypká směs 50 g,Vitar Veterinae,50301013,8595011131840,Veterina,Prášek,239,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-denton-sypka-smes-50g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_4e23f9e00af3,VITAR Veterinae GasterON SYMBIO,Vitar Veterinae,50301018,8595011144536,Veterina,Neurčeno,239.6,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-gasteron-symbio-28-g-doza,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_a5f96f92f7a7,Vitar Veterinae GasterON Symbio,Vitar Veterinae,45000018,8595011144536,Veterina,Neurčeno,599,True,False,False,https://www.vitar.cz/vitar-veterinae-gasteron-symbio/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_b952d6c76c44,VITAR Veterinae Konopný olej,Vitar Veterinae,00000026,,Veterina,Neurčeno,199,True,False,False,https://www.vitar.cz/vitar-veterinae-konopny-olej/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_f2fc0ac6e757,VITAR Veterinae Konopný olej (1000 ml),Vitar Veterinae,50300009,8595011144116,Veterina,Neurčeno,279.6,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-1000-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_7f56fa32e2d1,VITAR Veterinae Konopný olej (200 ml),Vitar Veterinae,50300007,8595011144079,Veterina,Neurčeno,99.6,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-200-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_7893dfc32dab,VITAR Veterinae Konopný olej (500 ml),Vitar Veterinae,50300008,8595011144093,Veterina,Neurčeno,449,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-konopny-olej-500-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_432e40d74f51,VITAR Veterinae Lněný olej,Vitar Veterinae,00000028,,Srdce a oběh,Neurčeno,169,True,False,False,https://www.vitar.cz/vitar-veterinae-lneny-olej/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_4471b1fd89df,VITAR Veterinae Lněný olej (1000 ml),Vitar Veterinae,50300006,8595011144055,Veterina,Neurčeno,499,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-1000-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_661d8baf598a,VITAR Veterinae Lněný olej (200 ml),Vitar Veterinae,50300004,8595011144017,Veterina,Neurčeno,79.6,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-200-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_2edf02657569,VITAR Veterinae Lněný olej (500 ml),Vitar Veterinae,50300005,8595011144031,Veterina,Neurčeno,119.6,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lneny-olej-500-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_2e1d5daa7224,VITAR Veterinae Lososový olej,Vitar Veterinae,00000025,,Veterina,Neurčeno,189,True,False,False,https://www.vitar.cz/vitar-veterinae-lososovy-olej/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_b62d5e83cdae,VITAR Veterinae Lososový olej (1000 ml),Vitar Veterinae,50300003,8595011143997,Veterina,Neurčeno,499,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-1000-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_0bf39a8716ac,VITAR Veterinae Lososový olej (200 ml),Vitar Veterinae,50300001,8595011143959,Veterina,Neurčeno,199,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-200-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_a6fe9abfd8c6,VITAR Veterinae Lososový olej (500 ml),Vitar Veterinae,50300002,8595011143973,Veterina,Neurčeno,299,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-lososovy-olej-500-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_b8b1db78c619,Vitar Veterinae Mineral Forte,Vitar Veterinae,00000013,,Veterina,Prášek,169,True,False,False,https://www.vitar.cz/vitar-veterinae-mineral-forte/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_571a468cc2f8,VITAR Veterinae Mineral Forte sypká směs 500 g,Vitar Veterinae,50301007,8595011125580,Veterina,Prášek,759,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-500g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_d6b84c3ac2f8,VITAR Veterinae Mineral Forte sypká směs 80 g,Vitar Veterinae,50301006,8595011125566,Veterina,Prášek,169,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-80g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_03bb96453efc,VITAR Veterinae Minerál Forte sypká směs 800 g,Vitar Veterinae,50301008,8595011125603,Veterina,Prášek,1239,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-mineral-forte-sypka-smes-800g,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_97ae50af697e,VITAR Veterinae Multivit Forte želé,Vitar Veterinae,50301009,8595011125627,Veterina,Želé / gummies,179,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-multivit-forte-zele-40ks,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_c587030c3284,Vitar Veterinae Multivitamin Forte,Vitar Veterinae,45000009,8595011125627,Vitaminy a minerály,Želé / gummies,179,True,False,False,https://www.vitar.cz/vitar-veterinae-multivitamin-forte/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_3aff9846e3a6,VITAR Veterinae Ostropestřec olej,Vitar Veterinae,00000027,,Vitaminy a minerály,Neurčeno,139,True,False,False,https://www.vitar.cz/vitar-veterinae-ostropestrec-olej/,,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_e0c8de7b70fb,VITAR Veterinae Ostropestřec olej (1000 ml),Vitar Veterinae,50300012,8595011144178,Veterina,Neurčeno,399,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-1000-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_6bceba4e51bb,VITAR Veterinae Ostropestřec olej (200 ml),Vitar Veterinae,50300010,8595011144130,Veterina,Neurčeno,149,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-200-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_e906f51f775c,VITAR Veterinae Ostropestřec olej (500 ml),Vitar Veterinae,50300011,8595011144154,Veterina,Neurčeno,249,False,True,False,,https://www.nasevitaminy.cz/vitar-veterinae-ostropestrec-olej-500-ml,,vitar_veterina,Veterinární portfolio je samostatná business unit a e-shop.,1,False
prd_dbfd5ec43c50,Vyprošťovák Active,Vyprošťovák,41200033,8595011133660,Trávení a probiotika,Šumivé tablety,59.9,True,True,False,https://www.vitar.cz/vyprostovak-active/,https://www.nasevitaminy.cz/vyprostovak-active,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_6ee273c173e2,Vyprošťovák Forte,Vyprošťovák,43200015,8595011133509,Trávení a probiotika,Prášek,7.9,True,True,False,https://www.vitar.cz/vyprostovak-forte/,https://www.nasevitaminy.cz/vyprostovak-forte,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
prd_66cbb0864985,Vyprošťovák Restart,Vyprošťovák,41200010,8595011105421,Trávení a probiotika,Šumivé tablety,59.9,True,True,False,https://www.vitar.cz/vyprostovak-restart-1402/,https://www.nasevitaminy.cz/vyprostovak-restart,,review,Bez automatického rozhodnutí; zařadit v domácí úloze.,2,False
